ID,vendor_id,payment_type,fare_amount,tip_amount,tipped,pickup_long,pickup_lat,dropoff_long,dropoff_lat
1095,VTS,CRD,52,5,1,-73.965775,40.790146,-73.790337,40.646729
1096,CMT,CSH,194,2,1,-73.954582,40.763988,-73.957756,40.765484
1097,VTS,CRD,53,10.7,1,-73.78466,40.648605,-73.975868,40.673988
1098,CMT,CSH,52,0,0,-73.981316,40.764027,-73.776299,40.645485
1099,CMT,CRD,52,3,1,-73.788956,40.646999,-73.972466,40.786606
1100,VTS,CRD,52,11.47,1,-73.789894,40.646858,-73.979195,40.746983
1101,VTS,CRD,52,10.4,1,-73.979164,40.776962,-73.786972,40.647072
1102,VTS,CRD,52,14.33,1,-73.789696,40.643471,-74.002266,40.709011
1103,CMT,CRD,52,14.45,1,-73.979477,40.784363,-73.784668,40.645767
1104,CMT,CSH,54,0,0,-73.78109,40.645023,-73.919708,40.842529
1105,CMT,CSH,91,0,0,-73.953758,40.76683,-74.177315,40.695065
1106,CMT,CRD,52,7,1,-73.948143,40.784775,-73.789795,40.646999
1107,CMT,CSH,52,0,0,-73.790253,40.643654,-73.985809,40.762684
1108,CMT,CRD,98.5,23.01,1,-73.874939,40.774063,-74.177345,40.695164
1109,CMT,CSH,7,0,0,-73.954491,40.778114,-73.960274,40.763172
1110,VTS,CSH,79.75,0,0,-73.79377,40.644814,-74.023582,40.759209
1111,CMT,CSH,52,0,0,-73.776596,40.645336,-73.938164,40.848476
1112,VTS,CRD,52,10.4,1,-73.785233,40.648438,-73.978256,40.783054
1113,CMT,CRD,52,11.56,1,-73.785522,40.643658,-73.978561,40.783352
1114,VTS,CRD,73.5,14.8,1,-73.986519,40.761566,-74.177299,40.540516
1115,CMT,CRD,52,11.56,1,-73.804787,40.65033,-73.975792,40.782444
1116,VTS,CRD,58.5,11.7,1,-73.78286,40.644459,-73.831757,40.856731
1117,VTS,CSH,57.5,0,0,-73.783691,40.648666,-73.963089,40.713741
1118,VTS,CSH,52,0,0,-73.973557,40.757431,-73.790451,40.646641
1119,CMT,CRD,67,13.5,1,-73.783081,40.644142,-73.990097,40.684196
1120,VTS,CRD,72,16.45,1,-73.954948,40.789032,-74.177132,40.69503
1121,VTS,CRD,52,0,0,-73.783073,40.644283,-73.941132,40.829033
1122,VTS,CRD,52,10.4,1,-73.787483,40.645508,-73.974998,40.788635
1123,CMT,CSH,52,0,0,-73.961807,40.771111,-73.789978,40.643333
1124,VTS,CRD,76,15.2,1,-73.957802,40.773743,-74.181816,40.687744
1125,VTS,CRD,53,10.7,1,-73.789032,40.646881,-73.999512,40.687199
1126,CMT,CRD,52,17.19,1,-73.959572,40.781006,-73.785858,40.638733
1127,CMT,CRD,52.5,10.6,1,-73.789513,40.646877,-73.969093,40.709038
1128,CMT,CRD,52,10,1,-73.781563,40.644798,-73.95636,40.766933
1129,CMT,CSH,68,0,0,-73.777168,40.645065,-73.865891,40.884369
1130,VTS,CRD,52,12,1,-73.776985,40.646214,-73.963608,40.791985
1131,CMT,CRD,52,8,1,-73.782478,40.644611,-74.015678,40.705166
1132,CMT,CRD,52,11.56,1,-73.978477,40.745186,-73.788795,40.641479
1133,VTS,CRD,62.5,15.75,1,-73.950546,40.779522,-73.990829,40.750851
1134,VTS,CRD,65,13,1,-73.975441,40.758862,-73.643517,40.787868
1135,VTS,CRD,52,8,1,-73.790138,40.646706,-74.004768,40.70702
1136,CMT,CRD,52,5,1,-73.777161,40.646458,-74.011192,40.702179
1137,CMT,CRD,52,5,1,-74.015007,40.709171,-73.805038,40.650265
1138,VTS,CSH,52,0,0,-73.777519,40.646683,-73.950401,40.828892
1139,VTS,CSH,79.5,0,0,-74.002258,40.740101,-73.612358,40.74366
1140,VTS,CRD,52,10.4,1,-73.788765,40.640865,-73.981422,40.777679
1141,CMT,CRD,52,1,1,-73.776695,40.64542,-73.988632,40.73119
1142,CMT,CRD,52,8,1,-73.786819,40.641205,-73.959557,40.776161
1143,VTS,CRD,52,10.4,1,-73.782471,40.644653,-73.976334,40.787346
1144,VTS,CSH,58.5,0,0,-73.790451,40.643772,-74.024918,40.631104
1145,CMT,CSH,52,0,0,-74.00959,40.714985,-73.776253,40.645855
1146,CMT,CSH,52,0,0,-73.976906,40.749504,-73.78231,40.648773
1147,CMT,CRD,73,19.83,1,-73.778221,40.646805,-73.905891,40.909187
1148,VTS,CSH,55,0,0,-73.867546,40.77103,-73.95665,40.637161
1149,VTS,CRD,52,7.5,1,-73.953369,40.771461,-73.779488,40.645222
1150,VTS,CRD,114,0,0,-74.00898,40.730934,-74.262619,40.744122
1151,VTS,CRD,52,10.4,1,-73.783859,40.648659,-74.002869,40.733326
1152,CMT,CRD,52,11.45,1,-73.971825,40.794804,-73.786011,40.643627
1153,VTS,CRD,52,15.6,1,-73.79071,40.645298,-73.955101,40.788437
1154,CMT,CRD,52,11.56,1,-73.782158,40.644604,-73.959915,40.764412
1155,VTS,CRD,52,9,1,-73.783737,40.648659,-74.015961,40.715153
1156,CMT,CSH,54,0,0,-73.776711,40.645481,-74.031639,40.611057
1157,CMT,CRD,52,11.56,1,-73.790627,40.643795,-73.959183,40.772701
1158,CMT,CRD,52,8.8,1,-74.009186,40.714664,-73.781853,40.644398
1159,VTS,CRD,52,13,1,-73.783501,40.648678,-73.981766,40.782162
1160,VTS,CSH,75,0,0,-73.782082,40.644661,-73.616478,40.759224
1161,VTS,CSH,73.5,0,0,-73.957527,40.765839,-74.034752,40.614574
1162,CMT,CRD,52,11.56,1,-73.782112,40.644596,-73.979935,40.777027
1163,VTS,CRD,61,12.3,1,-73.994583,40.730305,-73.905983,40.861668
1164,CMT,CRD,52,7,1,-73.788635,40.641376,-74.014801,40.709763
1165,VTS,CSH,52,0,0,-73.983429,40.765099,-73.78302,40.64389
1166,CMT,CSH,70,0,0,-73.980125,40.775627,-74.182098,40.687717
1167,VTS,CSH,52,0,0,-73.784088,40.64854,-73.973701,40.782955
1168,VTS,CSH,52,0,0,-73.785408,40.648373,-74.004341,40.722019
1169,VTS,CSH,52,0,0,-73.785248,40.645725,-74.007698,40.705833
1170,CMT,CRD,53.5,10.9,1,-74.005692,40.740479,-73.96843,40.611973
1171,CMT,CSH,52,0,0,-73.790154,40.646732,-73.958092,40.760742
1172,CMT,CRD,52,10,1,-73.780235,40.645561,-73.996674,40.742107
1173,CMT,CRD,54,20,1,-73.974258,40.757244,-73.800278,40.917164
1174,CMT,CRD,52,5,1,-74.00882,40.704231,-73.786575,40.645042
1175,CMT,CRD,55,11.2,1,-73.999794,40.687687,-73.781975,40.644348
1176,CMT,CSH,66.5,0,0,-73.990913,40.734516,-73.87748,40.880638
1177,VTS,CSH,68,0,0,-73.789612,40.646442,-73.737602,40.686703
1178,VTS,CRD,52,8.5,1,-74.006897,40.704376,-73.78344,40.646252
1179,VTS,CRD,52,10.4,1,-73.781212,40.644917,-73.988228,40.769051
1180,VTS,CRD,52,11.47,1,-73.984528,40.768284,-73.78315,40.643894
1181,VTS,CRD,52,10,1,-73.781357,40.64484,-73.953445,40.780247
1182,VTS,CRD,52,10.4,1,-73.980621,40.779995,-73.789925,40.64695
1183,CMT,CRD,52,7,1,-73.96077,40.797245,-73.786972,40.647175
1184,CMT,CRD,76.5,10,1,-73.78804,40.641529,-73.984604,40.691605
1185,CMT,CRD,52,11.56,1,-73.968201,40.786949,-73.790443,40.644707
1186,VTS,CRD,51.5,0,0,-73.994164,40.690247,-73.776619,40.644936
1187,VTS,CRD,63.5,12.8,1,-73.789429,40.64716,-73.999245,40.657547
1188,CMT,CRD,52,10.5,1,-73.789223,40.641827,-73.989883,40.746571
1189,CMT,CRD,52,11.56,1,-73.778099,40.646774,-73.971222,40.794365
1190,VTS,CSH,52,0,0,-73.788063,40.641525,-73.988609,40.738689
1191,VTS,CRD,71,0,0,-73.988388,40.759117,-73.886147,40.662636
1192,VTS,CRD,52,10.4,1,-73.788094,40.64151,-73.791313,40.644581
1193,VTS,CRD,52,10.4,1,-73.782326,40.644581,-74.003143,40.734875
1194,VTS,CRD,78,22.06,1,-74.005074,40.728516,-74.290382,40.732883
1195,CMT,CRD,60,5,1,-73.776855,40.645145,-74.000549,40.676971
1196,VTS,CSH,53.5,0,0,-73.790443,40.646744,-73.994148,40.686012
1197,CMT,CSH,52,0,0,-73.782715,40.644382,-73.986191,40.778858
1198,VTS,CRD,52,11.47,1,-73.780792,40.647663,-73.998489,40.760933
1199,VTS,CRD,58,0,0,-73.782173,40.644772,-73.978569,40.645287
1200,CMT,CRD,52,12,1,-73.776764,40.645386,-73.989563,40.747128
1201,CMT,NOC,52,0,0,-73.990189,40.77198,-73.776382,40.645386
1202,VTS,CRD,52,5,1,-74.008858,40.707859,-73.789703,40.647038
1203,CMT,CSH,152,0,0,-73.983406,40.765038,-74.339828,40.519516
1204,VTS,CSH,52,0,0,-73.822624,40.711788,-73.94912,40.776878
1205,CMT,CRD,52,7,1,-73.987434,40.729027,-73.789192,40.641895
1206,CMT,CRD,52,14.45,1,-73.977371,40.78437,-73.77636,40.645412
1207,VTS,CRD,52,14.33,1,-73.777077,40.64642,-74.00824,40.72274
1208,VTS,CSH,52,0,0,-73.781738,40.644787,-73.981544,40.777782
1209,VTS,CRD,139,10,1,-73.97451,40.757141,-74.349991,40.797092
1210,VTS,CRD,72,17.4,1,-73.973633,40.750557,-74.177429,40.695057
1211,CMT,CSH,52,0,0,-73.790237,40.644337,-73.976624,40.780773
1212,CMT,CRD,57.5,6.5,1,-74.000694,40.720211,-73.70488,40.74144
1213,CMT,CSH,52,0,0,-73.790108,40.643703,-74.003342,40.724003
1214,CMT,CRD,52,10,1,-73.972107,40.794289,-73.788979,40.64175
1215,VTS,CRD,52,10.4,1,-73.786598,40.644207,-73.911011,40.769363
1216,VTS,CSH,59,0,0,-73.776749,40.645237,-73.998459,40.695591
1217,CMT,CSH,55.5,0,0,-73.790161,40.643471,-74.007507,40.615723
1218,CMT,CRD,52,7,1,-73.783531,40.648678,-73.963341,40.77512
1219,VTS,CRD,52,11.47,1,-73.77668,40.645435,-74.005379,40.723118
1220,CMT,CRD,52,11.56,1,-73.788322,40.647255,-73.978409,40.772228
1221,CMT,CRD,52,11.46,1,-73.78331,40.648586,-73.979614,40.786552
1222,CMT,CRD,52,14.45,1,-73.782021,40.644527,-73.9552,40.777306
1223,VTS,CRD,52,5,1,-73.776848,40.646038,-73.969795,40.789543
1224,VTS,CRD,52,10.4,1,-73.781807,40.644814,-74.015045,40.715763
1225,VTS,CSH,52,0,0,-74.01413,40.704433,-73.776489,40.645035
1226,CMT,CRD,52,11.56,1,-73.776672,40.645351,-73.957069,40.782784
1227,VTS,CRD,52,13,1,-73.783951,40.648636,-74.001732,40.73756
1228,CMT,CRD,52,7,1,-73.782272,40.64463,-73.952362,40.786366
1229,VTS,CRD,52,11.57,1,-73.790016,40.647057,-73.955994,40.781994
1230,VTS,CRD,52,10.4,1,-73.956535,40.777927,-73.782524,40.64418
1231,CMT,CSH,52,0,0,-73.790329,40.646946,-74.004227,40.721958
1232,CMT,CRD,52,10,1,-74.006485,40.732502,-73.776268,40.645653
1233,VTS,CRD,52,10.4,1,-73.782089,40.64473,-73.996498,40.736443
1234,CMT,CRD,52,11.46,1,-73.786133,40.64304,-73.967644,40.798775
1235,CMT,CRD,52,11.56,1,-73.79229,40.644909,-74.013245,40.716721
1236,VTS,CRD,52,10.4,1,-73.776749,40.645145,-73.938721,40.849308
1237,VTS,CRD,52,8.2,1,-73.783783,40.648651,-73.982521,40.78236
1238,VTS,CRD,52,10.4,1,-73.776749,40.645271,-74.017395,40.706978
1239,VTS,CRD,52,11.47,1,-73.788124,40.641552,-73.975883,40.794601
1240,VTS,CRD,52,11,1,-73.99659,40.74284,-73.789536,40.647083
1241,CMT,CRD,52,8,1,-73.787636,40.64098,-73.971916,40.757179
1242,VTS,CRD,52,10.4,1,-73.776794,40.645634,-73.951019,40.780052
1243,CMT,CSH,52.5,0,0,-73.776825,40.645222,-73.957436,40.72876
1244,VTS,CRD,52,10.4,1,-73.988548,40.77927,-73.789825,40.646954
1245,VTS,CSH,54,0,0,-73.789803,40.643627,-73.957001,40.711403
1246,CMT,CRD,52,6,1,-73.969185,40.786095,-73.790207,40.646797
1247,CMT,CRD,52,11.56,1,-74.013603,40.709972,-73.77636,40.645718
1248,VTS,CSH,52,0,0,-73.784279,40.648586,-73.98143,40.782703
1249,CMT,CRD,52,10,1,-73.776817,40.645679,-74.009949,40.733868
1250,VTS,CSH,53.5,0,0,-73.864799,40.770092,-73.964432,40.62487
1251,CMT,CSH,52,0,0,-73.78476,40.64856,-74.016182,40.715164
1252,VTS,CSH,52,0,0,-73.776901,40.645065,-73.952431,40.783302
1253,VTS,CRD,59.5,10,1,-73.786018,40.641861,-73.973404,40.675316
1254,VTS,CSH,56.5,0,0,-73.781921,40.644798,-74.033127,40.633533
1255,CMT,CRD,58,11.8,1,-73.989204,40.72607,-73.847549,40.946953
1256,CMT,CRD,52,14.45,1,-73.783966,40.646248,-73.97982,40.78553
1257,VTS,CRD,52,8,1,-73.966927,40.793606,-73.790138,40.643505
1258,VTS,CSH,52,0,0,-73.776772,40.645176,-74.008614,40.711594
1259,CMT,CRD,52,5,1,-73.78933,40.646927,-73.94014,40.834187
1260,VTS,CSH,68.5,0,0,-73.994125,40.750095,-74.177238,40.694958
1261,CMT,CRD,52,5,1,-74.004288,40.707222,-73.79081,40.644344
1262,VTS,CSH,59,0,0,-73.782585,40.644367,-73.478363,40.730011
1263,VTS,CSH,58.5,0,0,-73.954422,40.764111,-74.110863,40.588749
1264,VTS,CRD,52,10.4,1,-73.776756,40.645405,-74.00798,40.751373
1265,VTS,CRD,52,11.47,1,-73.776703,40.645317,-73.964935,40.799294
1266,VTS,CSH,52,0,0,-73.783516,40.648678,-73.97467,40.748558
1267,CMT,CRD,52,11.46,1,-73.776672,40.645554,-73.985741,40.766251
1268,VTS,CSH,52,0,0,-73.987419,40.753178,-73.790604,40.644276
1269,CMT,CRD,53,0,0,-73.776833,40.645271,-73.852585,40.877144
1270,CMT,CRD,52,11.56,1,-73.783913,40.648731,-73.97998,40.767403
1271,VTS,CRD,52,10.4,1,-73.781975,40.644848,-74.003876,40.729736
1272,VTS,CRD,52,10.4,1,-73.776772,40.645725,-74.005836,40.735172
1273,VTS,CRD,52,10.4,1,-73.97007,40.784206,-73.786507,40.640083
1274,VTS,CSH,70,0,0,-73.789337,40.647087,-74.101913,40.57967
1275,VTS,CRD,52,10.4,1,-73.972115,40.766026,-73.78598,40.639023
1276,CMT,CSH,52,0,0,-73.781898,40.644836,-73.99453,40.754868
1277,CMT,CSH,54,0,0,-73.783478,40.648659,-73.989166,40.688744
1278,VTS,CSH,102,0,0,-73.789185,40.642849,-74.040565,40.729832
1279,VTS,CSH,57.5,0,0,-73.789803,40.643616,-74.036156,40.639446
1280,VTS,CRD,52,10.4,1,-73.781105,40.644974,-73.98172,40.771278
1281,CMT,CSH,52,0,0,-73.789597,40.646313,-74.006279,40.705418
1282,VTS,CRD,52,10.4,1,-73.776749,40.645672,-73.948616,40.784248
1283,CMT,CRD,52,11.46,1,-73.946281,40.772961,-73.783051,40.643894
1284,CMT,CSH,52,0,0,-73.794807,40.644783,-73.992813,40.752178
1285,VTS,CSH,57.5,0,0,-73.791443,40.646633,-73.979187,40.661861
1286,VTS,CSH,79.5,0,0,-73.982239,40.762505,-74.177574,40.690498
1287,CMT,CSH,52,0,0,-73.790039,40.646881,-74.007492,40.737038
1288,CMT,CSH,52,0,0,-73.776283,40.646114,-73.937462,40.844479
1289,VTS,CSH,73,0,0,-74.003357,40.741283,-74.177071,40.694874
1290,VTS,CSH,55.5,0,0,-73.789055,40.647377,-73.914604,40.822788
1291,VTS,CRD,52,14.46,1,-73.781799,40.644672,-73.982056,40.778843
1292,VTS,CSH,300,0,0,-73.781342,40.64489,-74.582108,40.378422
1293,CMT,CRD,52,11.45,1,-73.776772,40.645264,-73.950714,40.772499
1294,VTS,CRD,52,13,1,-73.790024,40.646755,-73.931969,40.85387
1295,VTS,CSH,61.5,0,0,-73.788902,40.642532,-73.998497,40.660213
1296,VTS,CSH,52,0,0,-73.782768,40.644596,-73.983612,40.767025
1297,CMT,CRD,57,0,0,-73.951469,40.771854,-73.956161,40.588032
1298,CMT,CRD,52,7,1,-73.949699,40.772907,-73.782379,40.648796
1299,VTS,CRD,52,10.4,1,-73.788033,40.641785,-74.005135,40.710003
1300,CMT,CSH,61.5,0,0,-73.776756,40.645374,-73.885841,40.857624
1301,VTS,CSH,52,0,0,-73.789291,40.64307,-73.978691,40.762032
1302,CMT,CRD,52,5,1,-74.014488,40.710133,-73.782555,40.64418
1303,CMT,CRD,52,14.45,1,-73.777428,40.646664,-73.963867,40.773754
1304,CMT,CRD,6,1.5,1,-73.980164,40.780533,-73.968849,40.791718
1305,VTS,CRD,52,11.47,1,-73.967476,40.792831,-73.784065,40.643478
1306,CMT,CSH,59,0,0,-73.790047,40.646774,-73.994026,40.681507
1307,VTS,CRD,52,10.4,1,-73.788109,40.641426,-74.017181,40.705318
1308,CMT,CRD,79.5,8,1,-73.987251,40.739388,-74.183357,40.688114
1309,CMT,CSH,52,0,0,-74.01371,40.710785,-73.790123,40.646927
1310,VTS,CRD,52,3,1,-73.776665,40.645412,-73.981247,40.779373
1311,CMT,CSH,3.5,0,0,-74.005417,40.737114,-73.998787,40.745274
1312,VTS,CSH,52,0,0,-73.789764,40.643959,-74.005592,40.727211
1313,VTS,CRD,52,0,0,-74.012283,40.711311,-73.802956,40.664227
1314,VTS,CRD,60,18.15,1,-73.776695,40.645363,-73.971085,40.671696
1315,VTS,CRD,52,13,1,-73.783478,40.648499,-73.9627,40.781506
1316,CMT,CRD,96,0,0,-73.879776,40.816532,-73.879776,40.816532
1317,CMT,CSH,61.5,0,0,-73.777031,40.645359,-73.992111,40.68169
1318,CMT,CSH,52,0,0,-73.778259,40.646778,-73.959442,40.798794
1319,CMT,CRD,52,10,1,-73.789558,40.646915,-73.974739,40.793171
1320,VTS,CRD,52,10.4,1,-73.949959,40.77718,-73.776985,40.644669
1321,CMT,CSH,109,0,0,-74.0103,40.709667,-73.849899,40.842964
1322,CMT,CRD,52,14.45,1,-73.976807,40.778255,-73.782616,40.648743
1323,CMT,CSH,52,0,0,-74.009689,40.710159,-73.78228,40.648796
1324,VTS,CRD,52,5,1,-73.788811,40.642067,-74.009018,40.710941
1325,VTS,CSH,52,0,0,-74.012253,40.715137,-73.789925,40.643173
1326,CMT,CSH,52,0,0,-73.776787,40.645325,-73.954697,40.772285
1327,VTS,CRD,58,11.8,1,-73.789963,40.644138,-73.998367,40.611027
1328,VTS,CRD,52,10,1,-73.776749,40.64521,-74.010429,40.704399
1329,VTS,CRD,57.5,11.5,1,-73.786491,40.641693,-73.989311,40.702541
1330,CMT,CRD,52,11.55,1,-73.977356,40.749378,-73.784271,40.643372
1331,CMT,CRD,52,11.56,1,-74.014931,40.716084,-73.782822,40.646503
1332,VTS,CRD,52,10.4,1,-74.009743,40.738998,-73.790787,40.644306
1333,CMT,CRD,52,8,1,-73.788116,40.648113,-74.00251,40.708904
1334,CMT,CSH,52,0,0,-73.78463,40.648605,-73.959717,40.781315
1335,CMT,CRD,52,11.56,1,-73.973854,40.779022,-73.776436,40.645699
1336,VTS,CRD,69.5,0,0,-73.776756,40.645096,-74.10965,40.572144
1337,CMT,CSH,52,0,0,-73.790604,40.644299,-73.920403,40.830315
1338,CMT,CRD,52,14.45,1,-73.788216,40.647495,-73.985115,40.741516
1339,CMT,CSH,52,0,0,-74.012634,40.711784,-73.790161,40.646824
1340,VTS,CSH,84.5,0,0,-73.836868,40.724293,-73.687134,40.739746
1341,CMT,CRD,52,11.56,1,-73.788246,40.647629,-73.964256,40.806442
1342,CMT,CRD,52,11.56,1,-73.785492,40.649445,-73.956749,40.770645
1343,CMT,CSH,56.5,0,0,-73.982117,40.762733,-74.177521,40.695229
1344,CMT,CSH,52,0,0,-73.790627,40.643234,-74.00341,40.724213
1345,VTS,CRD,52,10.4,1,-73.788963,40.641861,-74.015938,40.715469
1346,CMT,CSH,52,0,0,-74.00589,40.740211,-73.782501,40.648781
1347,VTS,CSH,52,0,0,-73.790688,40.655521,-73.96463,40.764603
1348,VTS,CRD,52,8,1,-73.781647,40.644783,-73.947952,40.783108
1349,CMT,CRD,52,13.12,1,-73.958389,40.800507,-73.787254,40.641045
1350,VTS,CRD,54,10.9,1,-73.781593,40.646908,-73.999573,40.692688
1351,VTS,CRD,55,11.1,1,-73.785988,40.641537,-73.999458,40.691528
1352,CMT,CRD,52,10.5,1,-73.781799,40.644875,-74.001373,40.709915
1353,CMT,CSH,52,0,0,-73.781334,40.644932,-74.004105,40.736874
1354,CMT,CRD,52,11.55,1,-73.963188,40.771111,-73.790344,40.643845
1355,VTS,CRD,52,7,1,-73.78846,40.641361,-73.962944,40.80444
1356,VTS,CRD,54,13.62,1,-73.785202,40.645721,-73.973473,40.67371
1357,VTS,CRD,52,10,1,-74.006699,40.715733,-73.786385,40.645096
1358,VTS,CRD,52,10.4,1,-73.789162,40.641792,-74.006248,40.739372
1359,CMT,CRD,52,5,1,-73.782616,40.644283,-74.006607,40.735821
1360,CMT,CRD,52,14.32,1,-73.787964,40.641331,-73.972061,40.783066
1361,VTS,CSH,52,0,0,-73.79039,40.64397,-73.998825,40.741512
1362,VTS,CSH,52,0,0,-73.79248,40.659203,-73.986755,40.761372
1363,VTS,CRD,52,13,1,-73.789894,40.642941,-74.006691,40.707352
1364,CMT,CRD,52,15.75,1,-73.776993,40.64497,-73.973228,40.743649
1365,CMT,CSH,56.5,0,0,-73.865944,40.771152,-73.965645,40.586708
1366,CMT,CRD,52,14.45,1,-73.976379,40.782276,-73.79184,40.644608
1367,VTS,CRD,58,12.77,1,-73.988739,40.727505,-73.693413,40.79705
1368,VTS,CSH,52,0,0,-73.97477,40.746868,-73.991852,40.713848
1369,VTS,CRD,53.5,10.8,1,-73.9925,40.724709,-73.77018,40.776352
1370,VTS,CRD,52,11.47,1,-73.975319,40.787796,-73.791412,40.644741
1371,VTS,CRD,53,11.77,1,-73.937675,40.75827,-73.866669,40.854836
1372,CMT,CRD,52,14.45,1,-74.011726,40.703274,-73.789177,40.641739
1373,VTS,CRD,52,8,1,40.646999,-73.790054,40.867142,-73.92675
1374,VTS,CRD,97,19.4,1,-73.791275,40.644928,-74.029831,40.777016
1375,VTS,CSH,67,0,0,-73.78643,40.640984,-73.992874,40.689777
1376,CMT,CRD,52,11.55,1,-73.983704,40.769585,-73.78624,40.643959
1377,CMT,CRD,52.5,10.7,1,-73.776817,40.645172,-73.995949,40.697025
1378,CMT,CSH,51.5,0,0,-73.776718,40.645348,-73.959579,40.642311
1379,VTS,CRD,51,12.88,1,-73.790878,40.646236,-73.992943,40.697659
1380,CMT,CSH,52,0,0,-73.783775,40.648727,-73.994156,40.685921
1381,CMT,CRD,52,11.46,1,-73.780548,40.647503,-74.009834,40.705551
1382,CMT,CRD,52,11.55,1,-73.790565,40.644077,-73.95195,40.777672
1383,CMT,CRD,56,10,1,-73.970039,40.756081,-73.969383,40.756027
1384,VTS,CRD,88,26.4,1,-73.990829,40.750301,-74.361122,40.717812
1385,VTS,CSH,52,0,0,-73.782509,40.644596,-73.992126,40.764397
1386,CMT,CRD,52,11.56,1,-73.777039,40.645168,-73.994125,40.731251
1387,CMT,CRD,52,10.5,1,-73.781273,40.644794,-73.976326,40.78075
1388,CMT,CSH,52,0,0,-73.784225,40.648563,-73.992821,40.752171
1389,VTS,CRD,107,24.52,1,-73.8181,40.706085,-74.111778,40.819279
1390,CMT,CSH,52,0,0,-73.782982,40.644405,-74.007027,40.741501
1391,VTS,CSH,51.5,0,0,-73.776772,40.645298,-73.824509,40.872086
1392,VTS,CRD,52,11.47,1,-73.776733,40.645157,-73.953323,40.768028
1393,VTS,CRD,139.5,27.9,1,-73.862709,40.76881,-74.097641,40.982609
1394,VTS,CRD,52,8,1,-73.785988,40.642002,-73.991447,40.732559
1395,VTS,CSH,52,0,0,-73.78334,40.648594,-73.979446,40.776604
1396,CMT,CSH,73.5,0,0,-73.963516,40.756145,-74.177376,40.695251
1397,CMT,CRD,52,11.56,1,-73.781113,40.644924,-74.001266,40.722397
1398,CMT,CRD,52,11.56,1,-73.776749,40.645187,-73.980942,40.764675
1399,VTS,CRD,52,10.4,1,-73.777748,40.646751,-73.952736,40.765476
1400,VTS,CSH,52,0,0,-74.016258,40.710033,-73.776367,40.646049
1401,VTS,CRD,58.5,0,0,-73.776764,40.645416,-73.993225,40.635662
1402,VTS,CSH,52,0,0,-73.985886,40.752151,-73.789978,40.6469
1403,CMT,CRD,52,6,1,-73.776657,40.645351,-74.012512,40.717003
1404,VTS,CRD,52,13,1,-73.778358,40.647469,-73.97863,40.783348
1405,VTS,CRD,52,5,1,-73.791458,40.645813,-73.960464,40.768967
1406,VTS,CSH,52,0,0,-73.783295,40.648579,-73.953865,40.778667
1407,VTS,CRD,52,12,1,-73.957428,40.76593,-73.782196,40.648697
1408,CMT,CSH,75.5,0,0,-73.984459,40.745495,-74.177612,40.690483
1409,CMT,CSH,52,0,0,-74.007378,40.74086,-73.792664,40.644703
1410,CMT,CRD,52,10.5,1,-74.006172,40.714355,-73.776382,40.645733
1411,VTS,CSH,80,0,0,-74.053169,41.049675,-74.067543,41.056252
1412,CMT,CSH,52,0,0,-73.782181,40.644615,-73.985092,40.769051
1413,CMT,CRD,52,6.5,1,-74.001411,40.74157,-73.7882,40.666054
1414,VTS,CSH,52,0,0,-73.790306,40.643658,-73.952606,40.787476
1415,VTS,CRD,52,11.46,1,-73.776741,40.645645,-73.961525,40.811302
1416,VTS,CRD,52,0,0,-73.780777,40.645142,-73.951202,40.77433
1417,VTS,CRD,52,0,0,-73.79702,40.644821,-73.977913,40.783115
1418,CMT,CSH,52,0,0,-73.788109,40.641926,-73.982338,40.762112
1419,CMT,CRD,52,11.55,1,-73.966454,40.804234,-73.782936,40.648808
1420,CMT,CSH,100,0,0,-73.978027,40.719635,-74.020172,41.11483
1421,VTS,CRD,52,10.4,1,-73.980072,40.763096,-73.782227,40.644226
1422,CMT,CRD,52.5,12.2,1,-73.979797,40.752743,-73.953293,40.584625
1423,VTS,CRD,52,10.4,1,-73.781815,40.644733,-73.974449,40.759396
1424,CMT,CRD,52,17.17,1,-73.789963,40.646774,-73.967232,40.788311
1425,CMT,CSH,52,0,0,-73.789558,40.646755,-73.955193,40.769978
1426,CMT,CRD,52,10.5,1,-73.781616,40.646805,-74.016487,40.716534
1427,VTS,CSH,52,0,0,-73.788963,40.642136,-73.953949,40.777077
1428,CMT,CRD,65.5,5,1,-73.988182,40.723537,-73.811394,40.679359
1429,VTS,CSH,52,0,0,-73.789696,40.646912,-73.964149,40.774643
1430,VTS,CRD,140,5,1,-73.75811,40.665958,-73.724129,41.019592
1431,CMT,CRD,54.5,11.1,1,-73.970505,40.753822,-73.970505,40.753822
1432,CMT,CSH,52,0,0,-73.790199,40.643497,-74.008476,40.707973
1433,VTS,CRD,52,5,1,-73.783478,40.648594,-73.985992,40.768986
1434,CMT,CRD,52,11.46,1,-73.980545,40.777973,-73.776711,40.644859
1435,CMT,CRD,66.5,5,1,-73.985626,40.763126,-73.629593,40.746883
1436,CMT,CSH,52.5,0,0,-73.790543,40.643856,-73.955154,40.621056
1437,VTS,CRD,54,10.9,1,-73.785599,40.648205,-73.995888,40.683186
1438,CMT,CRD,52,10,1,-73.788383,40.641335,-74.016136,40.709206
1439,VTS,CRD,52,5,1,-73.781349,40.645,-73.948151,40.837044
1440,VTS,CRD,52,10.4,1,-73.979141,40.7616,-73.787224,40.647575
1441,CMT,CRD,52,8,1,-73.985733,40.75024,-73.790741,40.646629
